"","review_content","PositiveWordsCount","NegativeWordsCount","Sentiment_Positive","Sentiment_Negative","result"
"4110","Love it! I'm glad that they redid the design so that the black specs no longer come out from the filter",0,0,0.5,0.5,"Positive"
"4111","Works as expected.",0,0,0.5,0.5,"Positive"
"4112","Their water filters but you can't beat the price",0,0,0.5,0.5,"Positive"
"4113","Great product",0,0,0.5,0.5,"Positive"
"4114","This is a good product. The description was accurate. It works as expected. I like it a lot. Thank you!",0,0,0.5,0.5,"Positive"
"4115","Like the filter system.",0,0,0.5,0.5,"Positive"
"4116","But this fixed all my problems...I guess I should have bought the Brita a long time ago.Thanks Amazon....as usual.",0,0,0.5,0.5,"Positive"
"4117","Get these all the time. Good price, no problems.",0,0,0.5,0.5,"Positive"
"4118","Buying this pack of 3 makes it further more economical.",0,0,0.5,0.5,"Positive"
"4119","Brita is a good brand.... works great ... would purchase again.",0,0,0.5,0.5,"Positive"
"4120","Works fine and much better cost than local store prices.",0,0,0.5,0.5,"Positive"
"4121","I have been using filters for many years.  Brita filters are good.",0,0,0.5,0.5,"Positive"
"4122","everything was as explained and in good condtion",0,0,0.5,0.5,"Positive"
"4123","Item as described, very fast shipping, good deal",0,0,0.5,0.5,"Positive"
"4124","great price !",0,0,0.5,0.5,"Positive"
"4125","love the clean water",0,0,0.5,0.5,"Positive"
"4126","Good product!",0,0,0.5,0.5,"Positive"
"4127","Excellent product!!",0,0,0.5,0.5,"Positive"
"4128","They worked fine at first, but starting from the second one I put in, every filter I put in went bad after two weeks (this happened to three of them).",0,0,0.5,0.5,"Positive"
"4129","This filter system removes the foul taste from our drinking water. The product puce is fair and it was delivered rapidly.",0,0,0.5,0.5,"Positive"
"4130","Terrific new design!",0,0,0.5,0.5,"Positive"
"4131","I like the new and improved design",0,0,0.5,0.5,"Positive"
"4132","I have to say that I don't like the cost of this product, but the pitcher makes me do it... lol",0,0,0.5,0.5,"Positive"
"4133","Great deal and product.",0,0,0.5,0.5,"Positive"
"4134","Great",0,0,0.5,0.5,"Positive"
"4135","Work really well",0,0,0.5,0.5,"Positive"
"4136","Tried all 3 and they turned water grey. Assuming they were broken and leaked charcoal.",0,0,0.5,0.5,"Positive"
"4137","Product arrived on time and as advertised",0,0,0.5,0.5,"Positive"
"4138","excellent",0,0,0.5,0.5,"Positive"
"4139","Exactly what I was looking for. The pricing was great and I will be reordering again.",0,0,0.5,0.5,"Positive"
"4140","its ok",0,0,0.5,0.5,"Positive"
"4141","Perfect! New in boxes, much cheaper price tag!",0,0,0.5,0.5,"Positive"
"4142","This came quickly and I am glad I have these in stock, as I do not have transportation to go to the store",0,0,0.5,0.5,"Positive"
"4143","Fit my slim brita pitcher and works well as far as I can tell!",0,0,0.5,0.5,"Positive"
"4144","Nice",0,0,0.5,0.5,"Positive"
"4145","COOL",0,0,0.5,0.5,"Positive"
"4146","Lasts a long time & water tastes great!",0,0,0.5,0.5,"Positive"
"4147","It's pretty obvious what this is, it's cheaper than other locations.  No issues.",0,0,0.5,0.5,"Positive"
"4148","very good filter",0,0,0.5,0.5,"Positive"
"4149","Wrong size...had to return.",0,0,0.5,0.5,"Positive"
"4150","Use it regularly! Great buy!",0,0,0.5,0.5,"Positive"
"4151","Just what I needed in my brita. Thanks!",0,0,0.5,0.5,"Positive"
"4152","great",0,0,0.5,0.5,"Positive"
"4153","Works great with the pitcher.",0,0,0.5,0.5,"Positive"
"4154","nice product",0,0,0.5,0.5,"Positive"
"4155","I was looking for a water filter and it was confusing seeing so many mixed comments on different kinds of filter.  This is really good. I feel like drinking more water now!!",0,0,0.5,0.5,"Positive"
"4156","good",0,0,0.5,0.5,"Positive"
"4157","Thank you",0,0,0.5,0.5,"Positive"
"4158","These are very good, especially for the coffee maker. Our coffee tastes so much better than it did before using these!!",0,0,0.5,0.5,"Positive"
"4159","Makes my gross tap water drinkable! Removes chlorine taste and smell. I do not think it removes fluoride.",0,0,0.5,0.5,"Positive"
"4160","love it",0,0,0.5,0.5,"Positive"
"4161","These are a good buy on Amazon.",0,0,0.5,0.5,"Positive"
"4162","Bueno",0,0,0.5,0.5,"Positive"
"4163","bueno",0,0,0.5,0.5,"Positive"
"4164","There are cheaper alternatives",0,0,0.5,0.5,"Positive"
"4165","Good as Samsung but less $$$$$",0,0,0.5,0.5,"Positive"
"4166","I find it easy to use. Maybe its me but I find that the water tastes better. I am trying not to drink soda.",0,0,0.5,0.5,"Positive"
"4167","Excellent price and service!",0,0,0.5,0.5,"Positive"
"4168","Thank you!",0,0,0.5,0.5,"Positive"
"4169","I LOVE my Brita system, the water tastes so much better with Brita. My water has a chemical odor, and with the Brita system, that disappears. The water tastes so fresh and clean from my Brita pitcher. I really can tell a huge difference between my tap water and my Brita filtered water. I was buying bottled water before, now I can use my Brita pitcher. It is saving me a ton of money. Got a great deal on the three filter pack, and free shipping, Thanks, Brita!",0,0,0.5,0.5,"Positive"
"4170","Excellent product",0,0,0.5,0.5,"Positive"
"4171","great!",0,0,0.5,0.5,"Positive"
"4172","clean water taste better",0,0,0.5,0.5,"Positive"
"4173","Easy to change out! Just like the ones that come with the pitcher!",0,0,0.5,0.5,"Positive"
"4174","Does the job!",0,0,0.5,0.5,"Positive"
"4175","GREAT PRICE AND PRODUCT. FAST DELIVERY!",0,0,0.5,0.5,"Positive"
"4176","Quick delivery and great price!",0,0,0.5,0.5,"Positive"
"4177","Great buy, I have used these in the past.",0,0,0.5,0.5,"Positive"
"4178","Exactly what I expected",0,0,0.5,0.5,"Positive"
"4179","Favorite Filters",0,0,0.5,0.5,"Positive"
"4180","Brita filter. Filtering water very good,no mistakes :-)",0,0,0.5,0.5,"Positive"
"4181","Good deal.",0,0,0.5,0.5,"Positive"
"4182","Perfect.",0,0,0.5,0.5,"Positive"
"4183","Best Purchase I ever made. I use this daily i use to buy waterbottles butthier really cut down on my expenses on water",0,0,0.5,0.5,"Positive"
"4184","I'm assuming they work",0,0,0.5,0.5,"Positive"
"4185","they fit and work as expected",0,0,0.5,0.5,"Positive"
"4186","works well",0,0,0.5,0.5,"Positive"
"4187","Beat most other prices I found.",0,0,0.5,0.5,"Positive"
"4188","Very good and works as expected especially with relatively good price",0,0,0.5,0.5,"Positive"
"4189","good deal",0,0,0.5,0.5,"Positive"
"4190","cheaper here than in most stores. well worth the money. great buy.",0,0,0.5,0.5,"Positive"
"4191","",0,0,0.5,0.5,"Positive"
"4192","WOULDN'T DRIP A DOP WITHOUT IT.",0,0,0.5,0.5,"Positive"
"4193","Great price and free shipping!",0,0,0.5,0.5,"Positive"
"4194","Have been using these filters for years.  I have used 2 from this pack and they meet my expectations for this product.",0,0,0.5,0.5,"Positive"
"4195","there suppose to last 120 fill ups they only last about 60 and then it takes so long to drain into the pitcher",0,0,0.5,0.5,"Positive"
"4196","They filter water.",0,0,0.5,0.5,"Positive"
"4197","Right product for my Britain filter pot",0,0,0.5,0.5,"Positive"
"4198","Love the Brita systems!",0,0,0.5,0.5,"Positive"
"4199","works great",0,0,0.5,0.5,"Positive"
"4200","So far I am totally satisfied.",0,0,0.5,0.5,"Positive"
"4201","Great product. Cheap and convenient",0,0,0.5,0.5,"Positive"
"4202","works great",0,0,0.5,0.5,"Positive"
"4203","great",0,0,0.5,0.5,"Positive"
"4204","um they work",0,0,0.5,0.5,"Positive"
"4205","Good replacement",0,0,0.5,0.5,"Positive"
"4206","Great Buy very satisfied with my purchase",0,0,0.5,0.5,"Positive"
"4207","Good stuff.",0,0,0.5,0.5,"Positive"
"4208","They don't last very long for sure... but they were a good price.",0,0,0.5,0.5,"Positive"
"4209","Does what it's supposed to do. I like the new design, no more black carbon specs that would occasionally get into the water.",0,0,0.5,0.5,"Positive"
"4210","On time, as decribed.",0,0,0.5,0.5,"Positive"
"4211","No problems",0,0,0.5,0.5,"Positive"
"4212","Right price and work great.  Will buy again.",0,0,0.5,0.5,"Positive"
"4213","Good price for the amount you get!",0,0,0.5,0.5,"Positive"
"4214","Good filters",0,0,0.5,0.5,"Positive"
"4215","They are so much better than the old ones.",0,0,0.5,0.5,"Positive"
"4216","i love brita pitchers. been a big fan for years. it makes tap water taste, quite literally, scrumptious. but brita would have you believe you need to replace the filter every few weeks! in my own experiences, though, 1 filter can last 8-9 months. so if you have one of the brita pitchers with the bars that count down to indicate when you need to replace the filter.. simply ignore it. replace the filter when you begin to notice your water tasting funky. like i said, i replace my filter every 8-9 months. simple as that. ciao!",0,0,0.5,0.5,"Positive"
"4217","They don't fit my Brita pitcher properly. I don't know why!",0,0,0.5,0.5,"Positive"
"4218","As far as I can tell it does the job! Definitely got rid of the chlorine smell from the water.",0,0,0.5,0.5,"Positive"
"4219","way better value than purchasing at the grocery store",0,0,0.5,0.5,"Positive"
"4220","Works in all the brita pitchers",0,0,0.5,0.5,"Positive"
"4221","I loved the price now that I have bought another britta pitcher",0,0,0.5,0.5,"Positive"
"4222","Perfect!  Arrived in no time at all and it's so much more convenient than running to the store all the time.Thanks Brita!",0,0,0.5,0.5,"Positive"
"4223","They always make my Brita pitcher feel brand new. Love them! Recommend them and fast shipping. Good buy and quantity for the price.",0,0,0.5,0.5,"Positive"
"4224","Worth buying through amazon",0,0,0.5,0.5,"Positive"
"4225","great price for what you need",0,0,0.5,0.5,"Positive"
"4226","Not nearly as good as the original filters, in my opinion. There's a noticeable taste disparity.",0,0,0.5,0.5,"Positive"
"4227","looks good!",0,0,0.5,0.5,"Positive"
"4228","It came quickly!",0,0,0.5,0.5,"Positive"
"4229","good  price , compared to stores.",0,0,0.5,0.5,"Positive"
"4230","Arrived on time; product is as expected.",0,0,0.5,0.5,"Positive"
"4231","Work good, and a good deal on the 3-pack.",0,0,0.5,0.5,"Positive"
"4232","Excellent product at a great price",0,0,0.5,0.5,"Positive"
"4233","Easy install better flow with new design.",0,0,0.5,0.5,"Positive"
"4234","As a family we go through these filters pretty quick. We've been using them for years.",0,0,0.5,0.5,"Positive"
"4235","Water tastes great.",0,0,0.5,0.5,"Positive"
"4236","Nothing remarkable here - a good price and they fit - YAY BRITA!",0,0,0.5,0.5,"Positive"
"4237","as expected",0,0,0.5,0.5,"Positive"
"4238","Product came as expected -- would buy again!",0,0,0.5,0.5,"Positive"
"4239","Nice item for a nice price",0,0,0.5,0.5,"Positive"
"4240","GOOD VALUE",0,0,0.5,0.5,"Positive"
"4241","It is a very good product",0,0,0.5,0.5,"Positive"
"4242","I really like my Brita Pitcher.  It is convenient to be able to keep the pitcher filled and be able to get a nice pure drink of water.",0,0,0.5,0.5,"Positive"
"4243","Thanks, good quality and service.",0,0,0.5,0.5,"Positive"
"4244","Works well way cheaper than stores",0,0,0.5,0.5,"Positive"
"4245","Works really well!",0,0,0.5,0.5,"Positive"
"4246","ThankYou",0,0,0.5,0.5,"Positive"
"4247","It works. It is a filter for water and that is exactly what it does. I could not expect different",0,0,0.5,0.5,"Positive"
"4248","Item as described.",0,0,0.5,0.5,"Positive"
"4249","Works as described.",0,0,0.5,0.5,"Positive"
"4250",NA,0,0,0.5,0.5,"Positive"
"4251","They filter out the bad things!",0,0,0.5,0.5,"Positive"
"4252","Did it's job",0,0,0.5,0.5,"Positive"
"4253","good product",0,0,0.5,0.5,"Positive"
"4254","It's a BRITA filter.  the name says it all",0,0,0.5,0.5,"Positive"
"4255","Nice price and arrived on time",0,0,0.5,0.5,"Positive"
"4256","We love our brita pitcher, and these are the filters for it. Works great",0,0,0.5,0.5,"Positive"
"4257","Works great and cheaper on amazon.",0,0,0.5,0.5,"Positive"
"4258","Convenient.",0,0,0.5,0.5,"Positive"
"4259","Good",0,0,0.5,0.5,"Positive"
"4260","Cannot really tells the difference before and after filtering. I get one star off because some of the carbon will leak out, and it's annoying",0,0,0.5,0.5,"Positive"
"4261","Convenient pack.",0,0,0.5,0.5,"Positive"
"4262","Delivered promptly and working great!",0,0,0.5,0.5,"Positive"
"4263","Will order again.",0,0,0.5,0.5,"Positive"
"4264","Great filters",0,0,0.5,0.5,"Positive"
"4265","worth to buy it",0,0,0.5,0.5,"Positive"
"4266","Not too cheap, but fits my existing Brita pitcher perfectly.",0,0,0.5,0.5,"Positive"
"4267","Easy to replace.",0,0,0.5,0.5,"Positive"
"4268","They work as they should. Thanks, that is all. Nothing more to say at this point but so far I've only used one from the box. Will update if any of the others are less than useful.",0,0,0.5,0.5,"Positive"
"4269","I love it except the price",0,0,0.5,0.5,"Positive"
"4270","Good buy.  No more black specks.  New and improved.",0,0,0.5,0.5,"Positive"
"4271","Great product.  Good price.",0,0,0.5,0.5,"Positive"
"4272","Fast Delivery, Good packaging,Good Price. Do the Job.",0,0,0.5,0.5,"Positive"
"4273","Works very well.Makes a great cup of coffee. :)",0,0,0.5,0.5,"Positive"
"4274","Doesn't fit well. states it fits all Brita 18 gal  it does not.",0,0,0.5,0.5,"Positive"
"4275","I really have nothing to use as a comparison but I am satisfied",0,0,0.5,0.5,"Positive"
"4276","Just what I expected. Great deal. They're  individually wrapped in the box for easy storage which keeps clean until ready to use.",0,0,0.5,0.5,"Positive"
